"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","block_type","pair","pair_validity","trial_validity","pairTrialsPerBlock","better_stim","reward_type","correct_response","filename_left","filename_right","filename_better","subjectKey","src_subject_id","site","interview_date","session","sex","sample_group","interview_age","trial_number","block_number","accuracy"
"402.72000012919307","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","50","html-keyboard-response","75","760408","0.0-12.0-1.9","training","ab","0.9","valid","10","a","win:stay","49","stim/b/3d-landscape-background-10.jpg","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","9","0","0"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/3d-landscape-background-10.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/2822landscape.jpg'>","null","html-keyboard-response","76","761415","0.0-12.0-2.9","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","77","762421","0.0-12.0-0.10","","","","","","","","","","","","","","","","","","","","","",""
"343.15999993123114","<img src='stim/b/water_pines_distantMountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","50","html-keyboard-response","78","762766","0.0-12.0-1.10","training","ef","0.9","valid","10","e","avoid:lose","50","stim/b/water_pines_distantMountains.jpg","stim/b/water_fall_images.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","10","0","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_distantMountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #808080;'src='stim/b/water_fall_images.jpg'>","null","html-keyboard-response","79","763773","0.0-12.0-2.10","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","80","764779","0.0-12.0-0.11","","","","","","","","","","","","","","","","","","","","","",""
"310.25000009685755","<img src='stim/b/orangey_field.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","50","html-keyboard-response","81","765092","0.0-12.0-1.11","training","cd","0.8","invalid","10","c","win:stay","50","stim/b/orangey_field.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","11","0","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/orangey_field.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","null","html-keyboard-response","82","766097","0.0-12.0-2.11","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","83","767103","0.0-12.0-0.12","","","","","","","","","","","","","","","","","","","","","",""
"233.269999967888","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","49","html-keyboard-response","84","767339","0.0-12.0-1.12","training","cd","0.8","invalid","10","c","win:stay","49","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/orangey_field.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","12","0","1"
"null","<img style='border: 5px solid #808080;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/orangey_field.jpg'>","null","html-keyboard-response","85","768345","0.0-12.0-2.12","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","86","769351","0.0-12.0-0.13","","","","","","","","","","","","","","","","","","","","","",""
"411.23999981209636","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","50","html-keyboard-response","87","769764","0.0-12.0-1.13","training","ab","0.9","valid","10","a","win:stay","50","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","13","0","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/2822landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #808080;'src='stim/b/3d-landscape-background-10.jpg'>","null","html-keyboard-response","88","770772","0.0-12.0-2.13","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","89","771780","0.0-12.0-0.14","","","","","","","","","","","","","","","","","","","","","",""
"143.7800000421703","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","49","html-keyboard-response","90","771926","0.0-12.0-1.14","training","ef","0.9","valid","10","e","avoid:lose","49","stim/b/water_fall_images.jpg","stim/b/water_pines_distantMountains.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","14","0","1"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_fall_images.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_pines_distantMountains.jpg'>","null","html-keyboard-response","91","772934","0.0-12.0-2.14","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","92","773938","0.0-12.0-0.15","","","","","","","","","","","","","","","","","","","","","",""
"215.39000002667308","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","50","html-keyboard-response","93","774156","0.0-12.0-1.15","training","gh","0.8","valid","10","g","avoid:lose","49","stim/b/waterfall_waterBelow.jpg","stim/b/water_pines_snowy_moutain.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","15","0","0"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/waterfall_waterBelow.jpg'>","null","html-keyboard-response","94","775161","0.0-12.0-2.15","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","95","776167","0.0-12.0-0.16","","","","","","","","","","","","","","","","","","","","","",""
"345.31000000424683","<img src='stim/b/water_pines_distantMountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","50","html-keyboard-response","96","776515","0.0-12.0-1.16","training","ef","0.9","valid","10","e","avoid:lose","50","stim/b/water_pines_distantMountains.jpg","stim/b/water_fall_images.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","16","0","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_distantMountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #808080;'src='stim/b/water_fall_images.jpg'>","null","html-keyboard-response","97","777521","0.0-12.0-2.16","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","98","778525","0.0-12.0-0.17","","","","","","","","","","","","","","","","","","","","","",""
"457.5300000142306","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","49","html-keyboard-response","99","778984","0.0-12.0-1.17","training","cd","0.8","valid","10","c","win:stay","49","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/orangey_field.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","17","0","1"
"null","<img style='border: 5px solid #808080;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/orangey_field.jpg'>","null","html-keyboard-response","100","779991","0.0-12.0-2.17","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","101","780998","0.0-12.0-0.18","","","","","","","","","","","","","","","","","","","","","",""
"395.1149999629706","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","50","html-keyboard-response","102","781395","0.0-12.0-1.18","training","gh","0.8","valid","10","g","avoid:lose","49","stim/b/waterfall_waterBelow.jpg","stim/b/water_pines_snowy_moutain.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","18","0","0"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/waterfall_waterBelow.jpg'>","null","html-keyboard-response","103","782400","0.0-12.0-2.18","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","104","783407","0.0-12.0-0.19","","","","","","","","","","","","","","","","","","","","","",""
"360.0449999794364","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","50","html-keyboard-response","105","783769","0.0-12.0-1.19","training","ab","0.9","invalid","10","a","win:stay","50","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","19","0","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/2822landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/3d-landscape-background-10.jpg'>","null","html-keyboard-response","106","784777","0.0-12.0-2.19","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","107","785782","0.0-12.0-0.20","","","","","","","","","","","","","","","","","","","","","",""
"395.31999989412725","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","49","html-keyboard-response","108","786180","0.0-12.0-1.20","training","cd","0.8","valid","10","c","win:stay","49","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/orangey_field.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","20","0","1"
